StateFIPS,State,CensusTract,Census Tract,Year,Value,Data Comment
48,Texas,48121021753,"Denton County, TX - 48121021753",2015,100%,
48,Texas,48121021800,"Denton County, TX - 48121021800",2015,50%,
48,Texas,48121021900,"Denton County, TX - 48121021900",2015,73%,
48,Texas,48123970100,"DeWitt County, TX - 48123970100",2015,0%,
48,Texas,48123970200,"DeWitt County, TX - 48123970200",2015,1%,
48,Texas,48123970300,"DeWitt County, TX - 48123970300",2015,2%,
48,Texas,48123970400,"DeWitt County, TX - 48123970400",2015,1%,
48,Texas,48123970500,"DeWitt County, TX - 48123970500",2015,1%,
48,Texas,48125950300,"Dickens County, TX - 48125950300",2015,0%,
48,Texas,48127950200,"Dimmit County, TX - 48127950200",2015,1%,
48,Texas,48127950400,"Dimmit County, TX - 48127950400",2015,2%,
48,Texas,48129950200,"Donley County, TX - 48129950200",2015,21%,
48,Texas,48129950300,"Donley County, TX - 48129950300",2015,0%,
48,Texas,48131950100,"Duval County, TX - 48131950100",2015,0%,
48,Texas,48131950200,"Duval County, TX - 48131950200",2015,0%,
48,Texas,48131950500,"Duval County, TX - 48131950500",2015,0%,
48,Texas,48133950100,"Eastland County, TX - 48133950100",2015,1%,
48,Texas,48133950200,"Eastland County, TX - 48133950200",2015,1%,
48,Texas,48133950300,"Eastland County, TX - 48133950300",2015,0%,
48,Texas,48133950400,"Eastland County, TX - 48133950400",2015,1%,
48,Texas,48133950500,"Eastland County, TX - 48133950500",2015,0%,
48,Texas,48135000100,"Ector County, TX - 48135000100",2015,6%,
48,Texas,48135000300,"Ector County, TX - 48135000300",2015,39%,
48,Texas,48135000400,"Ector County, TX - 48135000400",2015,92%,
48,Texas,48135000500,"Ector County, TX - 48135000500",2015,96%,
48,Texas,48135000600,"Ector County, TX - 48135000600",2015,96%,
48,Texas,48135000700,"Ector County, TX - 48135000700",2015,93%,
48,Texas,48135000800,"Ector County, TX - 48135000800",2015,25%,
48,Texas,48135001000,"Ector County, TX - 48135001000",2015,64%,
48,Texas,48135001100,"Ector County, TX - 48135001100",2015,46%,
48,Texas,48135001300,"Ector County, TX - 48135001300",2015,97%,
48,Texas,48135001500,"Ector County, TX - 48135001500",2015,97%,
48,Texas,48135001600,"Ector County, TX - 48135001600",2015,95%,
48,Texas,48135001700,"Ector County, TX - 48135001700",2015,24%,
48,Texas,48135001800,"Ector County, TX - 48135001800",2015,85%,
48,Texas,48135001900,"Ector County, TX - 48135001900",2015,100%,
48,Texas,48135002000,"Ector County, TX - 48135002000",2015,64%,
48,Texas,48135002200,"Ector County, TX - 48135002200",2015,0%,
48,Texas,48135002300,"Ector County, TX - 48135002300",2015,4%,
48,Texas,48135002400,"Ector County, TX - 48135002400",2015,88%,
48,Texas,48135002501,"Ector County, TX - 48135002501",2015,19%,
48,Texas,48135002502,"Ector County, TX - 48135002502",2015,25%,
48,Texas,48135002503,"Ector County, TX - 48135002503",2015,34%,
48,Texas,48135002700,"Ector County, TX - 48135002700",2015,0%,
48,Texas,48135002801,"Ector County, TX - 48135002801",2015,0%,
48,Texas,48135002802,"Ector County, TX - 48135002802",2015,0%,
48,Texas,48135002900,"Ector County, TX - 48135002900",2015,34%,
48,Texas,48135003000,"Ector County, TX - 48135003000",2015,1%,
48,Texas,48135003100,"Ector County, TX - 48135003100",2015,86%,
48,Texas,48137950300,"Edwards County, TX - 48137950300",2015,1%,
48,Texas,48141000101,"El Paso County, TX - 48141000101",2015,90%,
48,Texas,48141000106,"El Paso County, TX - 48141000106",2015,74%,
48,Texas,48141000107,"El Paso County, TX - 48141000107",2015,84%,
48,Texas,48141000108,"El Paso County, TX - 48141000108",2015,11%,
48,Texas,48141000109,"El Paso County, TX - 48141000109",2015,73%,
48,Texas,48141000110,"El Paso County, TX - 48141000110",2015,96%,
48,Texas,48141000111,"El Paso County, TX - 48141000111",2015,72%,
48,Texas,48141000112,"El Paso County, TX - 48141000112",2015,83%,
48,Texas,48141000204,"El Paso County, TX - 48141000204",2015,92%,
48,Texas,48141000205,"El Paso County, TX - 48141000205",2015,96%,
48,Texas,48141000206,"El Paso County, TX - 48141000206",2015,77%,
48,Texas,48141000207,"El Paso County, TX - 48141000207",2015,91%,
48,Texas,48141000208,"El Paso County, TX - 48141000208",2015,48%,
48,Texas,48141000301,"El Paso County, TX - 48141000301",2015,75%,
48,Texas,48141000302,"El Paso County, TX - 48141000302",2015,98%,
48,Texas,48141000401,"El Paso County, TX - 48141000401",2015,88%,
48,Texas,48141000403,"El Paso County, TX - 48141000403",2015,90%,
48,Texas,48141000404,"El Paso County, TX - 48141000404",2015,89%,
48,Texas,48141000600,"El Paso County, TX - 48141000600",2015,64%,
48,Texas,48141000800,"El Paso County, TX - 48141000800",2015,49%,
48,Texas,48141000900,"El Paso County, TX - 48141000900",2015,94%,
48,Texas,48141001001,"El Paso County, TX - 48141001001",2015,98%,
48,Texas,48141001002,"El Paso County, TX - 48141001002",2015,55%,
48,Texas,48141001104,"El Paso County, TX - 48141001104",2015,76%,
48,Texas,48141001107,"El Paso County, TX - 48141001107",2015,33%,
48,Texas,48141001109,"El Paso County, TX - 48141001109",2015,23%,
48,Texas,48141001110,"El Paso County, TX - 48141001110",2015,18%,
48,Texas,48141001111,"El Paso County, TX - 48141001111",2015,86%,
48,Texas,48141001112,"El Paso County, TX - 48141001112",2015,10%,
48,Texas,48141001113,"El Paso County, TX - 48141001113",2015,79%,
48,Texas,48141001114,"El Paso County, TX - 48141001114",2015,77%,
48,Texas,48141001115,"El Paso County, TX - 48141001115",2015,33%,
48,Texas,48141001201,"El Paso County, TX - 48141001201",2015,88%,
48,Texas,48141001202,"El Paso County, TX - 48141001202",2015,34%,
48,Texas,48141001203,"El Paso County, TX - 48141001203",2015,53%,
48,Texas,48141001301,"El Paso County, TX - 48141001301",2015,34%,
48,Texas,48141001302,"El Paso County, TX - 48141001302",2015,48%,
48,Texas,48141001400,"El Paso County, TX - 48141001400",2015,11%,
48,Texas,48141001501,"El Paso County, TX - 48141001501",2015,89%,
48,Texas,48141001502,"El Paso County, TX - 48141001502",2015,85%,
48,Texas,48141001600,"El Paso County, TX - 48141001600",2015,38%,
48,Texas,48141001700,"El Paso County, TX - 48141001700",2015,67%,
48,Texas,48141001800,"El Paso County, TX - 48141001800",2015,40%,
48,Texas,48141001900,"El Paso County, TX - 48141001900",2015,100%,
48,Texas,48141002000,"El Paso County, TX - 48141002000",2015,81%,
48,Texas,48141002100,"El Paso County, TX - 48141002100",2015,78%,
48,Texas,48141002201,"El Paso County, TX - 48141002201",2015,94%,
48,Texas,48141002202,"El Paso County, TX - 48141002202",2015,87%,
48,Texas,48141002300,"El Paso County, TX - 48141002300",2015,86%,
48,Texas,48141002400,"El Paso County, TX - 48141002400",2015,100%,
48,Texas,48141002500,"El Paso County, TX - 48141002500",2015,83%,
48,Texas,48141002600,"El Paso County, TX - 48141002600",2015,93%,
48,Texas,48141002800,"El Paso County, TX - 48141002800",2015,68%,
48,Texas,48141002900,"El Paso County, TX - 48141002900",2015,100%,
48,Texas,48141003000,"El Paso County, TX - 48141003000",2015,98%,
48,Texas,48141003100,"El Paso County, TX - 48141003100",2015,40%,
48,Texas,48141003200,"El Paso County, TX - 48141003200",2015,27%,
48,Texas,48141003300,"El Paso County, TX - 48141003300",2015,70%,
48,Texas,48141003402,"El Paso County, TX - 48141003402",2015,31%,
48,Texas,48141003403,"El Paso County, TX - 48141003403",2015,100%,
48,Texas,48141003404,"El Paso County, TX - 48141003404",2015,95%,
48,Texas,48141003501,"El Paso County, TX - 48141003501",2015,43%,
48,Texas,48141003502,"El Paso County, TX - 48141003502",2015,54%,
48,Texas,48141003601,"El Paso County, TX - 48141003601",2015,60%,
48,Texas,48141003602,"El Paso County, TX - 48141003602",2015,97%,
48,Texas,48141003701,"El Paso County, TX - 48141003701",2015,100%,
48,Texas,48141003702,"El Paso County, TX - 48141003702",2015,79%,
48,Texas,48141003801,"El Paso County, TX - 48141003801",2015,94%,
48,Texas,48141003803,"El Paso County, TX - 48141003803",2015,63%,
48,Texas,48141003804,"El Paso County, TX - 48141003804",2015,53%,
48,Texas,48141003901,"El Paso County, TX - 48141003901",2015,98%,
48,Texas,48141003902,"El Paso County, TX - 48141003902",2015,78%,
48,Texas,48141003903,"El Paso County, TX - 48141003903",2015,57%,
48,Texas,48141004002,"El Paso County, TX - 48141004002",2015,21%,
48,Texas,48141004003,"El Paso County, TX - 48141004003",2015,46%,
48,Texas,48141004004,"El Paso County, TX - 48141004004",2015,71%,
48,Texas,48141004103,"El Paso County, TX - 48141004103",2015,46%,
48,Texas,48141004104,"El Paso County, TX - 48141004104",2015,70%,
48,Texas,48141004105,"El Paso County, TX - 48141004105",2015,95%,
48,Texas,48141004106,"El Paso County, TX - 48141004106",2015,95%,
48,Texas,48141004107,"El Paso County, TX - 48141004107",2015,35%,
48,Texas,48141004201,"El Paso County, TX - 48141004201",2015,100%,
48,Texas,48141004202,"El Paso County, TX - 48141004202",2015,46%,
48,Texas,48141004303,"El Paso County, TX - 48141004303",2015,96%,
48,Texas,48141004307,"El Paso County, TX - 48141004307",2015,6%,
48,Texas,48141004309,"El Paso County, TX - 48141004309",2015,15%,
48,Texas,48141004310,"El Paso County, TX - 48141004310",2015,26%,
48,Texas,48141004311,"El Paso County, TX - 48141004311",2015,95%,
48,Texas,48141004312,"El Paso County, TX - 48141004312",2015,55%,
48,Texas,48141004313,"El Paso County, TX - 48141004313",2015,19%,
48,Texas,48141004314,"El Paso County, TX - 48141004314",2015,36%,
48,Texas,48141004316,"El Paso County, TX - 48141004316",2015,55%,
48,Texas,48141004317,"El Paso County, TX - 48141004317",2015,51%,
48,Texas,48141004318,"El Paso County, TX - 48141004318",2015,95%,
48,Texas,48141004319,"El Paso County, TX - 48141004319",2015,21%,
48,Texas,48141004320,"El Paso County, TX - 48141004320",2015,38%,
48,Texas,48141010101,"El Paso County, TX - 48141010101",2015,4%,
48,Texas,48141010102,"El Paso County, TX - 48141010102",2015,0%,
48,Texas,48141010103,"El Paso County, TX - 48141010103",2015,5%,
48,Texas,48141010203,"El Paso County, TX - 48141010203",2015,18%,
48,Texas,48141010207,"El Paso County, TX - 48141010207",2015,6%,
48,Texas,48141010210,"El Paso County, TX - 48141010210",2015,3%,
48,Texas,48141010211,"El Paso County, TX - 48141010211",2015,70%,
48,Texas,48141010212,"El Paso County, TX - 48141010212",2015,6%,
48,Texas,48141010213,"El Paso County, TX - 48141010213",2015,63%,
48,Texas,48141010214,"El Paso County, TX - 48141010214",2015,84%,
48,Texas,48141010215,"El Paso County, TX - 48141010215",2015,11%,
48,Texas,48141010216,"El Paso County, TX - 48141010216",2015,21%,
48,Texas,48141010217,"El Paso County, TX - 48141010217",2015,55%,
48,Texas,48141010218,"El Paso County, TX - 48141010218",2015,18%,
48,Texas,48141010219,"El Paso County, TX - 48141010219",2015,58%,
48,Texas,48141010220,"El Paso County, TX - 48141010220",2015,62%,
48,Texas,48141010221,"El Paso County, TX - 48141010221",2015,0%,
48,Texas,48141010222,"El Paso County, TX - 48141010222",2015,26%,
48,Texas,48141010303,"El Paso County, TX - 48141010303",2015,73%,
48,Texas,48141010307,"El Paso County, TX - 48141010307",2015,95%,
48,Texas,48141010311,"El Paso County, TX - 48141010311",2015,6%,
48,Texas,48141010312,"El Paso County, TX - 48141010312",2015,31%,
48,Texas,48141010316,"El Paso County, TX - 48141010316",2015,22%,
48,Texas,48141010317,"El Paso County, TX - 48141010317",2015,0%,
48,Texas,48141010319,"El Paso County, TX - 48141010319",2015,9%,
48,Texas,48141010322,"El Paso County, TX - 48141010322",2015,2%,
48,Texas,48141010323,"El Paso County, TX - 48141010323",2015,0%,
48,Texas,48141010324,"El Paso County, TX - 48141010324",2015,19%,
48,Texas,48141010325,"El Paso County, TX - 48141010325",2015,75%,
48,Texas,48141010326,"El Paso County, TX - 48141010326",2015,46%,
48,Texas,48141010327,"El Paso County, TX - 48141010327",2015,12%,
48,Texas,48141010328,"El Paso County, TX - 48141010328",2015,62%,
48,Texas,48141010329,"El Paso County, TX - 48141010329",2015,96%,
48,Texas,48141010330,"El Paso County, TX - 48141010330",2015,37%,
48,Texas,48141010331,"El Paso County, TX - 48141010331",2015,0%,
48,Texas,48141010332,"El Paso County, TX - 48141010332",2015,3%,
48,Texas,48141010333,"El Paso County, TX - 48141010333",2015,0%,
48,Texas,48141010334,"El Paso County, TX - 48141010334",2015,0%,
48,Texas,48141010335,"El Paso County, TX - 48141010335",2015,0%,
48,Texas,48141010336,"El Paso County, TX - 48141010336",2015,39%,
48,Texas,48141010337,"El Paso County, TX - 48141010337",2015,61%,
48,Texas,48141010338,"El Paso County, TX - 48141010338",2015,11%,
48,Texas,48141010339,"El Paso County, TX - 48141010339",2015,0%,
48,Texas,48141010340,"El Paso County, TX - 48141010340",2015,0%,
48,Texas,48141010341,"El Paso County, TX - 48141010341",2015,5%,
48,Texas,48141010342,"El Paso County, TX - 48141010342",2015,11%,
48,Texas,48141010343,"El Paso County, TX - 48141010343",2015,54%,
48,Texas,48141010344,"El Paso County, TX - 48141010344",2015,0%,
48,Texas,48141010345,"El Paso County, TX - 48141010345",2015,12%,
48,Texas,48141010346,"El Paso County, TX - 48141010346",2015,18%,
48,Texas,48141010347,"El Paso County, TX - 48141010347",2015,0%,
48,Texas,48141010401,"El Paso County, TX - 48141010401",2015,43%,
48,Texas,48141010404,"El Paso County, TX - 48141010404",2015,0%,
48,Texas,48141010405,"El Paso County, TX - 48141010405",2015,9%,
48,Texas,48141010406,"El Paso County, TX - 48141010406",2015,25%,
48,Texas,48141010407,"El Paso County, TX - 48141010407",2015,0%,
48,Texas,48141010408,"El Paso County, TX - 48141010408",2015,0%,
48,Texas,48141010409,"El Paso County, TX - 48141010409",2015,16%,
48,Texas,48141010501,"El Paso County, TX - 48141010501",2015,1%,
48,Texas,48141010502,"El Paso County, TX - 48141010502",2015,0%,
48,Texas,48141010504,"El Paso County, TX - 48141010504",2015,2%,
48,Texas,48141010505,"El Paso County, TX - 48141010505",2015,5%,
48,Texas,48141010506,"El Paso County, TX - 48141010506",2015,6%,
48,Texas,48141010600,"El Paso County, TX - 48141010600",2015,30%,
48,Texas,48141980000,"El Paso County, TX - 48141980000",2015,0%,
48,Texas,48139060101,"Ellis County, TX - 48139060101",2015,4%,
48,Texas,48139060102,"Ellis County, TX - 48139060102",2015,0%,
48,Texas,48139060204,"Ellis County, TX - 48139060204",2015,3%,
48,Texas,48139060206,"Ellis County, TX - 48139060206",2015,19%,
48,Texas,48139060207,"Ellis County, TX - 48139060207",2015,1%,
48,Texas,48139060208,"Ellis County, TX - 48139060208",2015,16%,
48,Texas,48139060209,"Ellis County, TX - 48139060209",2015,3%,
48,Texas,48139060210,"Ellis County, TX - 48139060210",2015,0%,
48,Texas,48139060211,"Ellis County, TX - 48139060211",2015,1%,
48,Texas,48139060212,"Ellis County, TX - 48139060212",2015,0%,
48,Texas,48139060213,"Ellis County, TX - 48139060213",2015,0%,
48,Texas,48139060214,"Ellis County, TX - 48139060214",2015,4%,
48,Texas,48139060300,"Ellis County, TX - 48139060300",2015,82%,
48,Texas,48139060400,"Ellis County, TX - 48139060400",2015,51%,
48,Texas,48139060500,"Ellis County, TX - 48139060500",2015,75%,
48,Texas,48139060600,"Ellis County, TX - 48139060600",2015,37%,
48,Texas,48139060701,"Ellis County, TX - 48139060701",2015,44%,
48,Texas,48139060702,"Ellis County, TX - 48139060702",2015,11%,
48,Texas,48139060703,"Ellis County, TX - 48139060703",2015,20%,
48,Texas,48139060801,"Ellis County, TX - 48139060801",2015,8%,
48,Texas,48139060802,"Ellis County, TX - 48139060802",2015,1%,
48,Texas,48139060803,"Ellis County, TX - 48139060803",2015,5%,
48,Texas,48139060900,"Ellis County, TX - 48139060900",2015,0%,
48,Texas,48139061000,"Ellis County, TX - 48139061000",2015,1%,
48,Texas,48139061100,"Ellis County, TX - 48139061100",2015,5%,
48,Texas,48139061200,"Ellis County, TX - 48139061200",2015,9%,
48,Texas,48139061300,"Ellis County, TX - 48139061300",2015,23%,
48,Texas,48139061400,"Ellis County, TX - 48139061400",2015,55%,
48,Texas,48139061500,"Ellis County, TX - 48139061500",2015,41%,
48,Texas,48139061600,"Ellis County, TX - 48139061600",2015,24%,
48,Texas,48139061700,"Ellis County, TX - 48139061700",2015,0%,
48,Texas,48143950100,"Erath County, TX - 48143950100",2015,0%,
48,Texas,48143950201,"Erath County, TX - 48143950201",2015,0%,
48,Texas,48143950202,"Erath County, TX - 48143950202",2015,0%,
48,Texas,48143950300,"Erath County, TX - 48143950300",2015,1%,
48,Texas,48143950400,"Erath County, TX - 48143950400",2015,0%,
48,Texas,48143950500,"Erath County, TX - 48143950500",2015,2%,
48,Texas,48143950600,"Erath County, TX - 48143950600",2015,14%,
48,Texas,48143950700,"Erath County, TX - 48143950700",2015,0%,
48,Texas,48145000200,"Falls County, TX - 48145000200",2015,0%,
48,Texas,48145000300,"Falls County, TX - 48145000300",2015,14%,
48,Texas,48145000400,"Falls County, TX - 48145000400",2015,16%,
48,Texas,48145000500,"Falls County, TX - 48145000500",2015,0%,
48,Texas,48145000700,"Falls County, TX - 48145000700",2015,1%,
48,Texas,48145000800,"Falls County, TX - 48145000800",2015,0%,
48,Texas,48147950100,"Fannin County, TX - 48147950100",2015,26%,
48,Texas,48147950300,"Fannin County, TX - 48147950300",2015,0%,
48,Texas,48147950401,"Fannin County, TX - 48147950401",2015,49%,
48,Texas,48147950402,"Fannin County, TX - 48147950402",2015,2%,
48,Texas,48147950500,"Fannin County, TX - 48147950500",2015,18%,
48,Texas,48147950600,"Fannin County, TX - 48147950600",2015,6%,
48,Texas,48147950701,"Fannin County, TX - 48147950701",2015,7%,
48,Texas,48147950702,"Fannin County, TX - 48147950702",2015,2%,
48,Texas,48147950800,"Fannin County, TX - 48147950800",2015,27%,
48,Texas,48149970100,"Fayette County, TX - 48149970100",2015,0%,
48,Texas,48149970200,"Fayette County, TX - 48149970200",2015,1%,
48,Texas,48149970300,"Fayette County, TX - 48149970300",2015,23%,
